dataset,model,task_id,step_idx,action_parsed,plan_len_before,plan_len_after,y_tier_b,b_reason,replay_diverged,obs_match
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,9,open drawer 3,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,10,go to drawer 4,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,11,go to drawer 5,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,12,open drawer 5,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,13,go to sidetable 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,14,take book 1 from sidetable 2,4,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,15,go to drawer 6,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,16,go to sofa 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,17,move book 1 to sofa 1,5,4,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,18,go to drawer 7,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,19,open drawer 7,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,20,go to drawer 8,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,21,open drawer 8,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,22,go to drawer 9,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,23,open drawer 9,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,24,go to sidetable 3,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,25,take newspaper 1 from sidetable 3,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,26,go to sofa 1,2,1,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Newspaper-None-Sofa-224/trial_T20190909_111324_949106,27,move newspaper 1 to sofa 1,1,0,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,1,go to desk 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,2,examine desk 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,3,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,4,inventory,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,5,go to drawer 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,6,open drawer 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,7,take pencil 1 from drawer 1,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,8,move pencil 1 to drawer 1,2,3,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,9,take pencil 1 from drawer 1,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,10,go to desk 1,2,1,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Desk-310/trial_T20190909_113054_894334,11,move pencil 1 to desk 1,1,0,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,1,go to dresser 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,2,examine dresser 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,3,inventory,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,4,go to drawer 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,5,open drawer 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,6,go to drawer 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,7,open drawer 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,8,go to drawer 3,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,9,open drawer 3,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,10,go to drawer 4,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,11,open drawer 4,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,12,go to drawer 5,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,13,go to drawer 6,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,14,go to drawer 7,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,15,open drawer 7,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,16,take pen 1 from drawer 7,4,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,17,go to drawer 8,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,18,examine drawer 8,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,19,open drawer 8,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,20,go to drawer 9,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,21,open drawer 9,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,22,go to drawer 10,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,23,open drawer 10,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,24,go to drawer 11,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,25,open drawer 11,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,26,go to drawer 12,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,27,open drawer 12,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,28,open drawer 13,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,29,go to dresser 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,30,go to drawer 14,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,31,open drawer 14,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,32,go to drawer 15,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,33,open drawer 15,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,34,go to drawer 16,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,35,open drawer 16,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,36,go to drawer 7,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,37,examine pen 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,38,go to dresser 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,39,move pen 1 to dresser 1,5,4,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,40,examine dresser 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,41,examine dresser 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,42,go to drawer 6,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,43,examine pen 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,44,go to sidetable 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,45,take pencil 1 from sidetable 1,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,46,move pencil 1 to dresser 1,2,2,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,47,go to dresser 1,2,1,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-Pencil-None-Dresser-330/trial_T20190909_071128_012892,48,move pencil 1 to dresser 1,1,0,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-ArmChair-230/trial_T20190909_021000_274398,1,go to armchair 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-ArmChair-230/trial_T20190909_021000_274398,2,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-ArmChair-230/trial_T20190909_021000_274398,3,go to coffeetable 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-ArmChair-230/trial_T20190909_021000_274398,4,take remotecontrol 1 from coffeetable 1,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-ArmChair-230/trial_T20190909_021000_274398,5,go to armchair 1,2,1,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-ArmChair-230/trial_T20190909_021000_274398,6,move remotecontrol 1 to armchair 1,1,0,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,1,go to sofa 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,2,look,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,3,examine sofa 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,4,examine sofa 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,5,inventory,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,6,go to tvstand 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,7,take remotecontrol 1 from tvstand 1,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,8,go to sofa 1,2,1,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,9,move remotecontrol 1 to sofa 1,1,0,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,1,go to shelf 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,2,take soapbottle 2 from shelf 1,4,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,3,examine soapbottle 2,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,4,go to shelf 2,5,4,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,5,go to cart 1,4,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,6,go to shelf 2,5,4,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,7,"take is not available, so I choose to go to cart 1 to prepare for the next steps, although ideally, I'd want to take the soapbar first.",4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,8,examine soapbar 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,9,examine soapbar 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,10,go to cart 1,4,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,11,go to shelf 2,5,4,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,12,move soapbottle 2 to shelf 2,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,13,take soapbar 1 from shelf 2,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,14,go to cart 1,2,1,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBar-None-Cart-401/trial_T20190907_054906_608944,15,move soapbar 1 to cart 1,1,0,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,1,go to cabinet 9,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,2,open cabinet 9,5,4,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,3,inventory,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,4,examine cabinet 9,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,5,go to sinkbasin 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,6,go to countertop 1,4,3,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,7,take soapbottle 1 from countertop 1,3,2,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,8,go to cabinet 9,2,1,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110131_524518,9,move soapbottle 1 to cabinet 9,1,0,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,1,go to countertop 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,2,examine countertop 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,3,go to cabinet 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,4,open cabinet 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,5,take soapbar 2 from cabinet 1,4,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,6,go to cabinet 2,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,7,open cabinet 2,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,8,go to countertop 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,9,move soapbar 2 to countertop 1,5,4,0,B1_plan_shortened,0,1
alfworld,Llama-3.3-70B-Instruct,pick_and_place_simple-SoapBottle-None-CounterTop-417/trial_T20190910_112922_368384,10,examine countertop 1,4,4,1,B1_plan_not_shortened,0,1
